,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,ACC0,ACC1,ACC2,GYR0,GYR1,GYR2,ENC0,ENC1,ENC2,ENC3,ENC4,ENC5,BUTTON,SYNC,ts
2777,12,8,58,3507,3747,3459,1786,8,5,6,10,22,2523,1979,74,64,1918,913,12,5,2,897,927,41,15,13,36,1378,924,8,3179,744,37,16,9,7,10,30,900,860,38,25,14,12,11,9,9,13,24,22,-24,-36,72,129,-20,-36,23,26,34,22,13,0,0,21,1245741
2778,11,8,57,3516,3748,3489,1796,10,6,5,0,21,2516,1977,70,59,1926,914,11,5,1,897,927,44,15,13,37,1381,925,8,3183,748,38,12,8,8,11,31,899,861,40,24,14,13,11,10,10,13,24,23,-26,-36,73,129,-20,-38,23,26,34,19,13,0,0,21,1245774
2779,11,7,60,3521,3753,3508,1808,9,7,5,9,21,2522,1989,73,64,1943,929,11,4,0,895,926,42,16,13,37,1382,926,8,3183,746,38,13,9,7,12,30,900,861,40,25,14,12,12,10,10,13,25,23,-24,-36,73,133,-17,-40,23,26,34,18,13,0,0,21,1245807
2780,11,8,59,3522,3755,3523,1819,9,6,4,27,22,2533,1993,74,64,1951,933,11,5,1,894,926,42,14,13,36,1380,924,8,3181,744,44,14,9,8,11,32,900,860,39,25,10,12,10,9,10,24,21,22,-24,-36,72,133,-21,-39,23,26,34,17,13,0,0,21,1245840
2781,11,8,59,3527,3755,3535,1826,10,4,5,10,20,2534,1993,73,68,1956,935,10,4,13,902,934,44,17,14,43,1392,934,8,3195,749,38,16,10,8,12,33,906,865,40,25,14,11,12,10,11,14,25,23,-25,-36,72,132,-21,-40,23,26,34,17,13,0,0,21,1245873
2782,0,10,59,3521,3757,3549,1833,10,7,6,0,20,2527,1985,68,60,1950,928,11,4,0,893,925,38,15,13,36,1383,926,7,3181,745,37,14,8,8,12,32,898,857,42,28,14,12,12,11,11,14,27,25,-25,-36,73,133,-21,-40,23,26,34,17,13,0,0,21,1245906
2783,11,8,59,3522,3759,3564,1842,9,6,4,0,20,2529,1986,70,61,1953,929,11,4,0,892,921,43,15,13,36,1382,924,8,3178,743,38,13,9,7,11,31,898,857,38,25,15,13,11,8,10,13,24,21,-23,-36,72,134,-24,-42,23,26,34,17,13,0,0,21,1245939
2784,10,7,59,3517,3758,3572,1845,10,6,5,9,20,2539,1989,74,64,1952,933,12,4,2,893,922,42,14,13,37,1383,924,8,3167,741,37,14,8,7,11,30,889,851,39,25,14,10,11,10,10,14,25,23,-26,-36,73,135,-20,-42,23,26,34,18,13,0,0,21,1245972
2785,12,17,59,3513,3759,3579,1849,10,6,9,10,21,2536,1985,73,64,1941,926,10,3,12,902,934,45,15,13,40,1389,929,8,3177,747,40,16,10,8,12,34,901,857,40,25,14,12,10,9,11,24,25,22,-25,-37,74,134,-23,-44,23,26,34,19,13,0,0,21,1246005
2786,0,8,59,3502,3753,3579,1849,10,6,6,9,22,2541,1977,65,65,1932,920,12,4,0,902,933,45,16,12,38,1388,927,8,3168,743,40,16,9,8,12,32,903,850,41,27,16,12,11,10,10,14,27,26,-25,-37,74,137,-21,-45,23,26,34,22,13,0,0,21,1246038
2787,11,8,59,3482,3745,3572,1844,10,6,5,9,22,2538,1967,73,64,1917,906,11,5,1,899,926,42,16,13,38,1381,921,9,3138,728,36,12,9,8,11,29,901,835,41,27,18,15,12,10,12,16,27,24,-26,-36,70,134,-19,-44,23,26,34,29,13,0,0,21,1246071
2788,12,8,58,3458,3734,3547,1820,10,5,6,9,20,2535,1951,73,62,1874,893,11,5,12,913,937,45,16,13,39,1388,928,8,3154,738,37,16,17,8,12,34,915,841,39,21,14,13,10,9,10,13,24,22,-24,-34,71,136,-20,-43,23,26,34,38,13,0,0,21,1246104
2789,10,8,56,3423,3714,3482,1759,1,5,4,0,21,2527,1922,70,59,1849,875,10,6,1,915,930,41,14,13,35,1381,923,8,3169,735,37,12,8,7,12,30,909,829,39,25,13,12,11,10,9,14,25,22,-24,-36,73,136,-23,-42,23,26,34,45,13,0,0,21,1246137
2790,11,8,55,3383,3695,3378,1689,8,10,6,9,21,2532,1917,72,60,1818,871,10,4,2,925,932,42,15,13,36,1385,928,8,3179,734,36,12,10,8,11,30,913,826,40,26,15,13,10,9,11,14,25,23,-25,-36,70,133,-25,-42,23,26,34,51,13,0,0,21,1246170
2791,27,8,54,3353,3676,3254,1638,9,11,6,9,20,2529,1903,72,59,1793,863,11,4,10,932,940,45,16,12,38,1393,934,9,3193,743,40,14,9,8,3,33,921,830,38,24,14,10,10,9,10,13,24,22,-26,-35,73,134,-19,-43,23,26,34,56,13,0,0,21,1246203
2792,0,8,52,3318,3650,3155,1593,9,6,5,0,20,2515,1887,67,56,1775,850,10,4,2,926,932,43,15,12,36,1385,928,9,3171,734,36,11,9,8,10,30,912,817,38,24,14,13,10,10,11,14,25,22,-26,-37,74,133,-23,-42,23,26,34,61,13,0,0,21,1246236
2793,15,8,52,3301,3627,3103,1574,8,6,5,9,20,2517,1883,70,58,1772,857,10,3,12,935,948,44,16,13,38,1393,936,8,3179,740,39,16,9,8,12,33,921,824,39,25,15,11,10,9,9,14,26,22,-26,-37,72,133,-21,-40,23,26,34,64,13,0,0,21,1246269
2794,13,8,53,3285,3599,3073,1561,9,5,5,9,22,2513,1879,70,58,1765,849,11,5,29,934,944,43,14,13,37,1390,936,8,3175,740,40,16,9,7,4,34,925,815,42,26,24,13,11,10,11,14,27,24,-26,-35,72,134,-16,-40,23,26,34,66,13,0,0,21,1246302
2795,0,8,52,3264,3578,3046,1543,8,5,6,0,20,2501,1862,66,54,1751,839,10,5,2,929,931,40,14,13,35,1383,932,8,3155,730,36,13,8,6,10,30,917,803,40,26,15,13,11,10,11,14,24,22,-25,-36,73,132,-20,-40,23,26,35,68,13,0,0,21,1246335
2796,11,7,52,3252,3563,3033,1539,9,5,5,9,20,2506,1864,70,57,1752,844,10,5,2,933,929,41,14,14,35,1383,932,8,3154,730,37,13,9,7,11,32,918,804,39,24,15,13,10,9,10,14,25,22,-24,-36,71,130,-19,-38,23,26,35,69,13,0,0,21,1246368
2797,10,8,51,3246,3547,3022,1534,9,6,5,9,22,2503,1857,69,57,1746,842,10,4,9,938,937,42,15,12,37,1391,937,8,3167,746,39,14,9,8,12,33,928,811,39,24,14,11,10,9,9,13,24,22,-26,-35,71,128,-16,-40,23,26,35,70,13,0,0,21,1246401
2798,10,8,50,3231,3528,3011,1526,6,6,5,9,21,2501,1856,66,58,1744,840,10,5,2,930,929,42,15,13,34,1381,929,8,3143,726,36,13,8,7,11,29,918,802,40,27,16,14,12,10,12,16,28,24,-24,-35,71,127,-17,-37,23,26,35,71,13,0,0,21,1246434
2799,11,8,48,3223,3516,3007,1522,9,6,5,9,20,2495,1852,68,56,1740,838,10,5,12,935,938,43,15,14,37,1384,935,8,3137,726,40,24,10,7,13,33,928,808,40,25,14,13,10,8,10,14,15,22,-24,-35,72,125,-28,-30,23,26,35,71,13,0,0,21,1246467
2800,11,8,52,3221,3508,3007,1522,9,7,6,9,22,2498,1852,69,57,1737,837,11,5,1,926,927,41,14,11,37,1375,925,7,3128,724,37,14,8,8,11,32,923,804,41,27,15,12,12,10,12,14,26,24,-27,-35,70,122,-21,-27,23,26,35,71,13,0,0,21,1246500
2801,11,8,50,3221,3509,3015,1524,8,5,6,9,21,2499,1850,69,57,1721,835,10,4,2,923,927,42,16,13,36,1372,923,8,3119,721,35,13,8,8,12,29,923,807,39,25,14,12,10,9,10,14,26,24,-25,-34,71,118,-17,-25,23,26,35,70,13,0,0,21,1246533
2802,10,9,51,3238,3519,3038,1540,8,8,6,9,21,2495,1857,69,58,1729,834,11,4,12,928,932,44,14,13,38,1378,933,8,3136,731,40,16,9,6,13,34,935,823,40,24,14,11,11,9,11,12,26,23,-25,-34,71,115,-21,-20,23,26,35,68,13,0,0,21,1246566
2803,11,7,52,3255,3539,3065,1547,9,4,5,9,21,2487,1849,70,58,1730,838,11,4,13,924,928,43,14,13,37,1379,943,8,3133,731,37,15,9,8,12,34,932,828,38,23,15,13,10,10,10,14,24,21,-27,-34,71,111,-19,-17,23,26,35,64,13,0,0,21,1246599
2804,12,8,53,3279,3563,3102,1558,9,9,5,0,20,2481,1845,65,54,1727,833,10,6,1,914,923,41,14,12,36,1369,928,8,3116,724,36,12,8,8,11,32,920,829,41,27,16,14,11,9,12,15,27,24,-26,-34,71,108,-10,-16,23,26,35,59,13,0,0,21,1246632
2805,11,9,53,3313,3591,3155,1602,8,6,6,10,21,2487,1854,69,59,1744,847,10,4,1,910,922,41,14,12,35,1367,926,9,3113,728,37,13,9,8,11,30,919,839,40,25,14,10,10,9,10,13,25,22,-26,-34,70,103,-8,-13,23,26,35,54,13,0,0,21,1246665
2806,11,8,53,3341,3616,3203,1627,8,5,6,7,20,2482,1863,70,59,1759,857,0,4,0,907,923,42,14,13,35,1367,926,8,3117,728,36,13,8,7,10,30,915,846,38,24,14,13,10,10,10,12,25,21,-28,-34,70,99,-6,-9,23,26,35,48,13,0,0,21,1246698
2807,11,8,54,3377,3644,3254,1655,10,6,5,0,19,2474,1865,66,56,1768,853,11,5,1,906,922,42,16,13,36,1366,922,9,3118,734,37,12,9,7,10,30,909,854,40,25,14,12,11,9,10,13,24,23,-23,-33,71,100,-7,-5,23,26,35,41,13,0,0,0,1246731
2808,0,7,55,3413,3667,3301,1683,9,6,6,8,21,2475,1885,70,61,1806,871,10,5,12,910,929,43,16,13,38,1373,929,8,3142,744,41,16,10,8,12,33,913,863,36,24,13,11,10,8,10,12,24,21,-25,-34,72,99,-13,-2,23,26,35,34,13,0,0,0,1246764
2809,11,8,55,3445,3687,3347,1718,10,6,6,10,22,2479,1907,72,62,1835,885,10,4,12,907,929,43,15,13,38,1375,929,9,3143,742,34,14,5,7,12,33,911,865,41,27,16,12,11,10,10,16,28,24,-25,-34,71,97,-12,1,23,26,35,28,13,0,0,0,1246797
2810,4,8,59,3467,3700,3375,1722,12,6,3,11,13,2482,1908,71,61,1855,892,11,4,2,899,919,41,15,12,36,1371,924,9,3133,736,37,14,9,8,12,30,903,859,43,28,16,12,12,10,10,16,27,25,-25,-35,71,95,-14,6,23,26,34,24,13,0,0,0,1246830
2811,11,8,56,3484,3710,3397,1735,9,6,5,10,20,2491,1921,71,61,1872,901,10,4,8,905,929,44,15,13,40,1383,934,8,3152,744,40,16,9,8,9,33,911,867,40,25,14,12,10,9,11,13,24,22,-26,-36,72,93,-10,7,23,26,34,21,13,0,0,0,1246863
2812,0,9,57,3489,3714,3412,1740,9,6,5,0,20,2487,1919,69,59,1878,902,11,4,0,897,919,42,14,12,37,1374,927,8,3136,735,37,14,8,8,10,30,903,859,41,26,14,13,12,10,20,14,26,25,-25,-36,71,90,-12,12,23,26,34,19,13,0,0,0,1246896
2813,10,9,57,3494,3720,3431,1751,9,5,6,9,21,2498,1929,72,61,1891,909,5,4,2,898,919,41,16,14,37,1376,928,9,3133,734,36,14,8,8,12,30,903,858,39,26,14,11,11,9,10,14,25,22,-27,-36,71,84,-7,13,23,26,34,19,13,0,0,0,1246929
2814,16,8,48,3495,3717,3445,1760,9,6,4,10,20,2498,1932,72,62,1894,911,11,10,0,894,918,41,14,12,37,1374,926,8,3131,733,37,15,9,8,10,32,902,857,38,24,14,13,10,8,9,14,24,22,-27,-35,72,82,1,14,23,26,34,19,13,0,0,0,1246962
2815,20,8,56,3497,3730,3458,1769,9,5,5,0,21,2486,1922,67,59,1893,897,11,4,0,896,918,41,14,12,36,1374,926,8,3129,732,36,14,9,8,10,30,900,855,40,25,16,11,10,9,10,13,25,23,-24,-34,71,80,-2,17,23,26,34,19,13,0,0,0,1246995
2816,11,9,57,3497,3732,3471,1781,9,0,6,9,20,2489,1932,71,62,1903,913,11,7,0,895,918,41,14,14,36,1374,928,8,3127,734,38,12,9,8,12,30,899,854,40,25,14,13,10,8,11,14,26,22,-26,-34,71,79,-6,20,23,26,34,19,13,0,0,0,1247028
2817,11,8,64,3494,3737,3485,1787,8,4,5,0,21,2484,1925,68,59,1900,906,11,4,1,894,917,41,14,12,37,1373,925,8,3122,732,37,14,8,8,10,31,899,852,39,35,13,13,11,9,10,13,24,22,-26,-34,72,78,-4,20,23,26,34,19,13,0,0,0,1247061
2818,11,8,57,3494,3737,3499,1791,7,5,5,8,20,2491,1931,73,64,1906,913,11,4,29,903,918,44,16,14,40,1381,933,9,3117,731,36,14,9,8,11,30,897,848,39,25,15,11,10,10,10,14,25,22,-24,-35,71,77,-6,22,23,26,34,19,13,0,0,0,1247094
2819,12,8,56,3486,3738,3508,1797,9,8,6,9,20,2490,1929,72,64,1910,909,11,3,0,899,919,42,16,13,37,1373,927,8,3113,730,37,12,9,7,12,32,900,843,40,21,13,12,14,10,10,14,25,23,-26,-34,70,74,-10,27,23,26,34,20,13,0,0,0,1247127
2820,10,5,57,3479,3737,3509,1797,0,6,5,9,20,2496,1929,73,64,1892,904,11,5,1,894,918,40,14,12,36,1374,927,8,3103,727,37,14,8,8,11,32,907,834,38,24,13,12,10,9,10,13,24,21,-28,-34,70,72,-2,26,23,26,34,24,13,0,0,0,1247160
2821,10,19,56,3462,3732,3500,1790,9,6,5,10,21,2499,1924,72,62,1874,894,11,4,8,905,928,45,23,14,40,1382,938,9,3104,729,40,13,8,7,12,33,919,830,39,24,15,12,10,9,10,14,24,22,-27,-35,71,69,2,30,23,26,33,30,13,0,0,0,1247193
2822,12,8,56,3442,3733,3475,1773,10,7,6,10,21,2500,1917,72,62,1855,885,10,2,1,900,924,41,14,12,36,1377,933,8,3082,722,37,13,8,8,12,32,915,820,41,26,16,13,11,10,11,15,27,25,-26,-35,70,65,-2,36,23,26,33,38,13,0,0,0,1247226
2823,10,7,54,3414,3713,3427,1738,9,6,5,10,21,2504,1907,72,62,1832,879,11,4,12,916,934,54,14,13,39,1383,940,9,3119,731,40,15,9,8,12,34,922,824,38,25,13,13,10,10,10,14,36,22,-28,-35,70,64,-1,41,23,26,33,45,13,0,0,0,1247259
2824,10,8,55,3375,3695,3344,1682,10,6,2,9,21,2506,1883,71,61,1814,868,12,4,14,927,939,44,16,14,39,1391,947,9,3146,735,40,16,10,8,19,34,924,821,42,27,16,12,12,0,11,6,28,24,-27,-35,71,63,4,43,23,26,34,51,13,0,0,0,1247292
2825,11,9,56,3338,3679,3233,1625,10,5,5,11,22,2504,1882,70,59,1794,860,10,5,12,935,940,44,16,23,38,1393,949,8,3147,739,40,14,10,8,12,33,924,825,40,24,16,12,11,10,10,14,27,24,-26,-36,70,62,2,46,23,26,34,58,13,0,0,0,1247325
2826,11,19,53,3299,3640,3131,1579,9,6,5,8,21,2500,1875,70,59,1775,853,12,4,8,934,945,45,15,13,37,1394,951,8,3159,738,40,14,8,7,12,33,926,815,41,26,16,14,16,10,11,19,27,24,-27,-36,69,57,1,47,23,26,34,63,13,0,0,0,1247358
2827,12,8,52,3274,3609,3063,1549,9,6,6,8,21,2505,1877,70,58,1754,845,10,4,1,927,938,42,14,13,35,1388,942,9,3126,733,37,12,8,8,11,31,918,806,42,27,16,13,12,10,12,15,27,26,-28,-36,70,54,3,48,23,26,34,66,13,0,0,0,1247391
2828,0,7,61,3255,3578,3030,1535,8,6,5,9,20,2506,1864,66,58,1753,842,12,4,12,933,943,43,14,13,38,1393,947,16,3138,738,30,14,9,8,12,35,924,812,40,24,15,12,10,9,10,12,25,21,-27,-37,70,52,4,50,23,26,34,69,13,0,0,0,1247424
2829,11,7,51,3235,3550,3013,1526,8,5,5,10,21,2505,1860,70,58,1760,841,11,5,2,925,934,40,14,12,34,1385,937,7,3115,727,44,14,8,8,11,30,916,802,39,25,13,12,11,10,11,12,26,22,-28,-37,70,50,5,52,23,26,34,70,13,0,0,0,1247457
2830,10,8,50,3226,3526,3003,1521,8,6,6,0,20,2497,1845,64,53,1737,830,9,4,2,927,931,39,15,12,34,1385,939,8,3111,727,36,14,8,8,12,30,916,800,40,25,14,11,11,9,10,14,25,22,-28,-37,69,48,6,55,23,26,35,71,13,0,0,0,1247490
2831,12,8,50,3215,3508,2991,1517,8,6,5,0,21,2499,1846,65,54,1732,826,10,6,2,926,932,40,15,11,34,1383,934,7,3105,724,36,13,8,8,12,30,916,800,38,24,15,12,10,9,10,13,25,22,-29,-37,71,49,9,56,23,26,35,71,13,0,0,0,1247523
2832,21,8,42,3206,3494,2985,1516,8,5,4,16,18,2511,1853,70,58,1739,835,11,4,2,931,931,42,15,13,35,1383,935,8,3101,723,37,14,8,8,11,30,916,798,39,25,14,12,11,10,10,12,25,22,-28,-38,69,49,14,57,23,26,35,71,13,0,0,0,1247556
2833,1,7,50,3196,3480,2981,1515,9,6,5,8,20,2509,1848,68,56,1738,834,11,4,12,932,941,43,16,13,39,1391,942,7,3113,730,40,13,8,8,9,33,925,804,59,25,14,11,11,9,10,14,24,22,-27,-38,70,48,13,58,23,26,35,72,13,0,0,0,1247589
2834,12,6,52,3187,3467,2981,1514,9,6,5,21,8,2506,1846,70,56,1735,831,10,14,14,928,938,42,17,13,36,1388,940,9,3119,729,29,16,9,7,4,34,924,804,41,27,16,14,12,10,11,21,27,24,-27,-39,71,48,14,58,23,26,35,72,13,0,0,0,1247622
2835,11,7,50,3179,3457,2978,1507,9,6,4,16,21,2508,1845,68,57,1734,828,10,4,13,927,936,45,16,13,44,1386,939,8,3101,726,38,21,8,8,2,32,923,803,41,39,17,14,12,9,12,16,27,24,-27,-40,71,48,11,57,23,26,35,72,13,0,0,0,1247655
2836,11,20,51,3178,3447,2978,1518,8,7,0,10,21,2508,1841,67,56,1729,825,10,5,1,918,932,41,14,12,36,1380,932,8,3079,719,37,12,9,8,12,30,918,799,41,28,16,13,11,10,12,14,38,24,-26,-40,71,46,11,57,23,26,35,72,13,0,0,0,1247688
2837,10,8,50,3177,3441,2976,1510,8,6,5,9,20,2512,1842,68,57,1725,824,10,4,13,920,934,41,14,13,37,1385,935,8,3086,725,39,16,9,7,12,34,926,809,38,24,14,12,11,9,10,14,25,22,-27,-40,72,48,14,55,23,26,35,72,13,0,0,0,1247721
2838,11,8,50,3181,3439,2978,1510,8,6,5,9,20,2516,1841,66,58,1720,822,11,4,14,915,933,44,16,15,38,1382,934,9,3088,724,39,24,10,7,12,33,928,815,42,26,16,14,10,11,11,14,24,24,-25,-41,72,48,15,52,23,26,35,71,13,0,0,0,1247754
2839,0,8,52,3199,3451,3000,1522,8,6,6,9,22,2514,1837,67,56,1712,821,11,4,0,908,922,41,16,12,34,1375,927,9,3075,721,37,13,9,7,12,30,922,817,40,26,16,13,10,9,4,16,25,24,-26,-40,72,50,8,50,23,26,35,69,13,0,0,0,1247787
2840,10,8,51,3221,3477,3025,1532,8,6,5,26,21,2518,1843,69,58,1715,824,11,4,1,904,920,38,15,12,34,1373,926,9,3076,723,37,14,8,7,11,30,918,826,39,24,13,13,11,9,11,14,24,21,-26,-40,73,51,9,46,23,26,35,65,13,0,0,0,1247820
2841,12,7,51,3255,3515,3073,1560,8,6,6,9,22,2518,1852,70,58,1722,829,7,4,13,910,929,43,16,14,38,1382,932,17,3094,734,46,16,10,7,12,28,920,840,39,24,14,12,10,9,10,13,26,22,-26,-39,74,55,13,42,23,26,35,60,13,0,0,0,1247853
2842,0,8,53,3301,3555,3136,1596,9,7,5,9,20,2513,1864,70,58,1738,838,2,4,2,901,918,41,15,12,34,1374,920,8,3084,729,37,14,10,8,12,32,910,841,38,21,24,12,12,10,10,14,24,21,-24,-39,73,56,11,39,23,26,35,54,13,0,0,0,1247886
2843,10,9,53,3335,3591,3191,1623,8,6,5,5,21,2514,1876,71,59,1754,845,11,4,2,899,916,38,15,12,36,1371,917,8,3085,741,37,15,9,6,10,30,906,843,40,24,13,10,10,10,10,13,25,22,-25,-39,73,59,10,38,23,26,35,48,13,0,0,0,1247919
2844,10,6,53,3382,3622,3241,1649,9,6,5,0,20,2502,1877,66,56,1764,845,10,4,0,899,918,40,14,12,36,1370,916,8,3093,734,36,13,9,8,12,30,899,850,40,24,9,11,11,10,10,14,25,22,-25,-39,75,60,10,36,23,26,35,43,13,0,0,0,1247952
2845,11,6,55,3414,3653,3296,1676,12,5,5,8,21,2506,1902,71,59,1806,865,10,4,0,898,915,40,14,12,36,1368,916,8,3100,737,29,13,10,8,11,31,897,857,38,24,10,13,11,9,9,14,25,22,-24,-40,75,63,8,35,23,26,35,35,13,0,0,0,1247985
2846,10,8,54,3447,3676,3335,1703,8,6,5,27,20,2507,1922,72,62,1846,884,11,4,12,902,924,38,16,14,39,1378,925,8,3121,747,40,14,10,8,12,32,904,869,38,24,13,12,11,9,11,13,24,22,-25,-38,74,63,9,34,23,26,35,28,13,0,0,0,1248018
2847,0,9,56,3475,3695,3365,1718,8,6,6,10,21,2510,1937,72,62,1884,905,10,5,3,895,918,41,16,13,37,1376,924,10,3111,741,37,14,9,6,11,30,901,864,42,28,17,12,12,10,11,16,27,25,-24,-38,76,70,7,29,23,26,35,21,13,0,0,0,1248051
2848,10,8,58,3495,3703,3387,1730,19,5,6,20,9,2519,1942,72,59,1913,923,11,4,9,902,926,45,16,20,39,1387,936,9,3144,751,41,14,9,8,12,35,914,876,40,25,13,10,11,9,10,14,25,22,-22,-38,73,72,7,28,23,26,34,15,13,0,0,0,1248084
2849,10,8,58,3507,3716,3403,1739,21,6,6,11,21,2528,1965,74,62,1937,930,12,4,12,903,928,46,16,13,40,1391,939,9,3195,750,40,13,7,8,12,32,914,877,41,26,16,15,12,21,11,15,37,24,-24,-39,75,74,2,24,23,26,34,11,13,0,0,0,1248117
2850,0,9,58,3513,3719,3422,1749,10,6,5,0,21,2529,1968,68,58,1947,943,11,5,0,896,922,43,15,12,37,1387,933,8,3247,744,38,12,9,7,12,32,907,870,41,27,15,5,12,10,8,14,28,32,-23,-39,75,75,4,20,23,26,34,9,13,0,0,0,1248150
2851,10,7,58,3522,3727,3448,1767,10,8,6,0,22,2534,1974,69,59,1959,950,11,4,0,897,922,42,14,12,37,1388,933,8,3253,743,38,13,8,8,12,32,909,870,39,25,14,12,10,9,11,13,24,22,-23,-39,74,77,1,18,23,26,34,8,13,0,0,0,1248183
2852,10,8,57,3523,3733,3469,1781,9,7,5,9,8,2543,1985,74,64,1975,959,10,4,2,898,922,42,16,14,38,1390,933,8,3251,741,37,15,9,8,11,31,907,866,40,25,15,13,11,10,10,23,24,32,-24,-38,74,80,-1,17,23,26,34,8,13,0,0,0,1248216
2853,10,8,59,3525,3740,3490,1792,10,6,4,9,21,2546,1990,73,64,1981,960,10,4,13,905,932,46,16,14,41,1397,941,8,3267,749,41,13,0,8,12,34,912,872,40,25,14,12,12,10,11,13,25,23,-23,-38,76,85,0,14,23,26,34,8,13,0,0,0,1248249
2854,10,8,60,3521,3745,3510,1814,10,7,4,10,22,2547,1990,74,65,1981,957,9,5,2,895,919,40,14,12,37,1387,929,8,3250,741,38,14,9,7,11,32,904,862,42,26,15,14,12,10,12,15,27,24,-20,-39,74,88,-6,11,23,26,34,8,13,0,0,0,1248282
2855,10,8,58,3509,3745,3523,1815,9,5,6,9,22,2546,1987,74,65,1973,951,11,2,2,896,920,43,16,13,38,1388,929,9,3241,726,36,14,8,8,12,30,901,854,40,24,25,12,10,10,10,14,25,22,-23,-40,73,87,-7,7,23,26,34,10,13,0,0,0,1248315
2856,11,9,58,3499,3747,3534,1814,9,6,6,10,21,2539,1981,74,64,1958,939,11,4,1,897,919,43,16,13,37,1385,927,8,3233,726,38,13,9,8,11,32,901,848,49,25,15,13,11,9,10,14,24,23,-24,-38,75,90,-5,4,23,26,33,13,13,0,0,0,1248348
2857,12,8,58,3487,3747,3538,1825,10,6,5,9,20,2541,1976,74,65,1943,931,11,5,12,903,927,43,16,13,40,1392,933,8,3237,738,40,15,10,8,12,34,911,848,40,25,14,13,12,9,10,13,25,22,-22,-39,76,94,-7,0,23,26,33,18,13,0,0,0,1248381
2858,0,8,58,3465,3740,3522,1815,10,6,5,9,22,2540,1967,74,64,1919,916,11,5,13,905,930,45,24,14,40,1393,935,8,3227,732,38,14,9,8,12,32,912,840,32,28,16,13,12,10,12,14,28,24,-23,-39,75,95,-9,-3,23,26,33,25,13,0,0,0,1248414
2859,9,9,58,3444,3736,3512,1796,10,7,6,9,21,2541,1955,74,62,1891,903,11,6,11,918,932,45,16,14,39,1395,936,8,3238,736,40,14,10,6,12,35,918,837,43,27,16,14,13,9,11,16,27,24,-23,-38,76,97,-9,-8,23,26,33,33,13,0,0,0,1248447
2860,10,8,55,3407,3725,3454,1739,10,7,4,0,21,2533,1926,70,59,1845,884,11,5,1,915,926,40,14,12,36,1391,937,8,3253,733,37,12,9,7,11,31,915,829,42,22,14,12,12,6,11,14,27,25,-23,-39,74,99,-8,-12,23,26,33,41,13,0,0,0,1248480
2861,9,7,54,3361,3696,3333,1657,8,6,6,9,21,2531,1912,73,60,1814,876,10,5,13,934,952,46,17,14,39,1402,948,9,3275,741,39,14,9,8,12,34,926,836,40,26,15,13,12,10,11,14,25,22,-22,-38,74,99,-12,-14,23,26,33,49,13,0,0,0,1248513
2862,11,9,55,3327,3671,3199,1596,10,7,6,10,9,2524,1909,72,59,1786,862,11,0,1,927,935,41,14,13,37,1394,938,8,3261,735,37,14,9,7,11,32,921,827,43,27,16,13,12,10,11,14,25,25,-23,-36,75,102,-11,-17,23,26,33,54,13,0,0,0,1248546
2863,28,7,52,3300,3650,3107,1556,8,6,5,10,21,2521,1892,72,59,1773,856,8,5,2,927,934,41,16,13,35,1390,936,8,3255,734,37,14,9,8,10,32,917,822,16,24,14,12,11,10,10,13,23,22,-24,-37,76,105,-12,-17,23,26,33,58,13,0,0,0,1248579
2864,10,8,52,3282,3626,3053,1534,9,10,5,5,21,2523,1882,71,57,1758,850,8,5,2,929,933,43,16,12,35,1390,937,9,3251,733,36,12,8,8,12,30,915,819,40,26,14,13,12,9,10,14,26,22,-22,-38,72,105,-15,-17,23,26,34,62,13,0,0,0,1248612
2865,11,7,52,3265,3600,3023,1520,8,5,5,0,20,2514,1868,66,53,1743,840,10,4,1,930,931,40,14,13,36,1391,933,8,3245,731,37,14,9,8,11,32,917,817,40,26,14,12,11,9,11,13,24,23,-24,-36,74,105,-13,-18,23,26,34,64,13,0,0,0,1248645
2866,9,8,50,3247,3574,2998,1509,8,6,5,0,20,2505,1864,66,54,1738,837,10,4,2,932,930,39,14,12,35,1388,932,8,3239,730,37,13,9,8,12,30,916,815,41,25,15,12,11,9,10,13,25,23,-24,-37,73,106,-10,-19,23,26,34,66,13,0,0,0,1248678
2867,8,8,49,3234,3562,2982,1495,9,6,6,9,20,2511,1866,70,57,1740,841,10,8,12,939,939,44,17,14,38,1395,937,8,3243,737,40,14,6,8,12,34,923,822,36,24,15,13,11,10,10,14,26,23,-23,-37,74,108,-17,-17,23,26,34,67,13,0,0,0,1248711
2868,10,9,49,3230,3540,2975,1495,9,6,6,10,22,2509,1862,71,54,1737,840,12,5,28,935,937,44,15,13,38,1393,934,8,3240,736,35,15,10,8,12,34,923,821,40,26,16,9,12,10,11,15,27,24,-25,-37,74,110,-13,-19,23,26,34,67,13,0,0,0,1248744
2869,10,15,50,3227,3526,2968,1491,8,6,4,6,21,2509,1861,70,58,1733,840,10,6,14,937,937,43,15,14,38,1392,933,0,3242,733,40,14,10,8,11,34,922,819,40,25,14,13,11,10,11,13,25,22,-23,-37,74,111,-13,-22,23,26,34,67,13,0,0,22,1248777
